53.9097 1.00099
53.9726 1.03241
54.0354 1.06373
54.0982 1.09486
54.1611 1.12565
54.2239 1.156
54.2867 1.18579
54.3496 1.2149
54.4124 1.24321
54.4752 1.27063
54.538 1.29705
54.6009 1.32236
54.6637 1.34646
54.7265 1.36928
54.7894 1.3907
54.8522 1.41066
54.915 1.42908
54.9779 1.44589
55.0407 1.46102
55.1035 1.47441
55.1664 1.48602
55.2292 1.4958
55.292 1.50371
55.3549 1.50971
55.4177 1.5138
55.4805 1.51595
55.5434 1.51616
55.6062 1.51442
55.669 1.51074
55.7319 1.50513
55.7947 1.49762
55.8575 1.48823
55.9203 1.47701
55.9832 1.46398
56.046 1.44922
56.1088 1.43276
56.1717 1.41467
56.2345 1.39503
56.2973 1.3739
56.3602 1.35138
56.423 1.32754
56.4858 1.30247
56.5487 1.27628
56.6115 1.24906
56.6743 1.22093
56.7372 1.19197
56.8 1.16232
56.8628 1.13208
56.9257 1.10137
56.9885 1.07031
57.0513 1.03901
57.1142 1.00761
57.177 0.976208
57.2398 0.944943
57.3027 0.913931
57.3655 0.883291
57.4283 0.853142
57.4911 0.823602
57.554 0.794785
57.6168 0.766802
57.6796 0.739763
57.7425 0.713773
57.8053 0.688932
57.8681 0.665338
57.931 0.643082
57.9938 0.622251
58.0566 0.602926
58.1195 0.585183
58.1823 0.56909
58.2451 0.55471
58.308 0.5421
58.3708 0.531309
58.4336 0.522379
58.4965 0.515344
58.5593 0.510232
58.6221 0.507064
58.685 0.505851
58.7478 0.506599
58.8106 0.509304
58.8734 0.513955
58.9363 0.520536
58.9991 0.529019
59.0619 0.539372
59.1248 0.551554
59.1876 0.565519
59.2504 0.58121
59.3133 0.598568
59.3761 0.617524
59.4389 0.638005
59.5018 0.65993
59.5646 0.683214
59.6274 0.707768
59.6903 0.733494
59.7531 0.760293
59.8159 0.788062
59.8788 0.816691
59.9416 0.84607
60.0044 0.876084
60.0673 0.906618
60.1301 0.937553
60.1929 0.968769
60.2557 1.00015
60.3186 1.03156
60.3814 1.06289
60.4442 1.09402
60.5071 1.12483
60.5699 1.15519
60.6327 1.18499
60.6956 1.21412
60.7584 1.24246
60.8212 1.26991
60.8841 1.29635
60.9469 1.32169
61.0097 1.34583
61.0726 1.36868
61.1354 1.39014
